Week_Start_Date,Agency,Final Incident Type,of_Incidents_Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call_to_FDNY_Job_Creation,Call to EMS Pickup,Call_to_Agency_Job_Creation,Call_to_Agency_Dispatch,Call_to_Agency_Arrival,Call_to_First_Arrival(Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median_FDNY_Pickup,Median FDNY Job Creation,Median_Ems_Pickup,Median Ems Job Creation,Median_Dispatch,Median_Travel,Median_Cumulative_First_Arrival(Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
1/8/2018,NYPD (Non-CIP),Past Crime,3066,4.01,208.54,,,,,933.12,3910.49,3835.58,3,180,,,,,288.5,1653,2434.5,49.62,12.08,,,3.41,0.07,,
1/8/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,219,4.17,101.9,,,,,418.45,1531.25,1513.9,3,76,,,,,137,669,1110,18.55,5.28,,,1.63,0.07,,
1/8/2018,NYPD (Non-CIP),Possible Crimes,9018,3.91,142.52,,,,,775.02,3109.44,2957.05,3,110,,,,,259,1167,1727.5,38.91,10.54,,,2.31,0.07,,
1/8/2018,NYPD (Non-CIP),Vehicle Accident,3933,4.01,171.97,,,,,927.77,3959.61,3906.14,3,145,,,,,333,1925,2709,50.53,12.6,,,2.8,0.07,,
1/1/2018,EMS,1. Life Threating Med Emergencies,10985,3.88,63.18,,,68.43,106.4,154.16,597.19,530.1,3,70.5,,,12.5,39,83.5,388.25,457.25,7.38,1.36,0.53,0.11,0.99,0.06,,
1/1/2018,EMS,2. Non-Life Threatening Med Emergencies,15887,3.81,85.99,,,94.47,101.73,278.74,931.32,795.45,3,86,,,12.5,43,91,520.5,609.5,10.88,2.93,0.01,0.17,1.37,0.06,,
1/1/2018,FDNY,1. Structural Fires,449,3.91,69.67,,,,,85.71,295.56,290.35,3,57,,,,,12,204,282,3.5,0.27,,,1.1,0.07,,
1/1/2018,FDNY,2. Non-Structural Fires,243,3.68,75.82,,,,,92.18,370.49,361.64,3,59,,,,,13,266,342,4.64,0.27,,,1.2,0.06,,
1/1/2018,FDNY,3. Medical Emergencies,2812,3.94,230.26,,,75.85,225.4,267.43,573.17,464.46,3,116.5,,,5,55,8,284,417,5.1,0.62,2.55,0.09,3.77,0.07,,
1/1/2018,FDNY,4. Non-Medical Emergencies,5474,3.85,155.2,,,,,174.06,532.95,499.12,3,73,,,,,14,307,415,5.98,0.31,,,2.52,0.06,,
1/1/2018,NYPD,1. Critical,924,3.77,116.95,,,,,232.94,441.1,423.94,3,88,,,,,60,146,333.5,3.47,1.93,,,1.89,0.06,,
1/1/2018,NYPD,2. Serious,1976,3.82,116.04,,,,,256.64,549.4,533.82,3,90,,,,,73,194,412,4.88,2.34,,,1.87,0.06,,
1/1/2018,NYPD,3. Non-Critical,559,4.12,177.59,,,,,452.74,1271.78,1264.71,3,145,,,,,108,415,782,13.65,4.59,,,2.89,0.07,,
1/1/2018,NYPD (Non-CIP),Alarms,4242,3.76,121.91,,,,,636.29,2610.23,2609.88,3,103,,,,,229,1027,1603,32.9,8.57,,,1.97,0.06,,
1/1/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1400,3.88,174.05,,,,,718.47,2159.64,2116.82,3,153,,,,,212,695,1288,24.02,9.07,,,2.84,0.06,,
1/1/2018,NYPD (Non-CIP),Dispute,5523,3.74,179.24,,,,,766.89,2569.84,2558.54,3,153,,,,,200,861,1496,30.05,9.79,,,2.92,0.06,,
1/1/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,619,3.82,101.35,,,,,209.5,2178.23,838.35,3,74,,,,,58,1170,395,32.81,1.8,,,1.63,0.06,,
1/1/2018,NYPD (Non-CIP),Other Crimes (In Progress),2292,3.86,163.97,,,,,439.27,1127.12,1123.21,3,139,,,,,104,366,707,11.46,4.59,,,2.67,0.06,,
1/1/2018,NYPD (Non-CIP),Past Crime,2670,3.77,219.46,,,,,923.95,3639.42,3559.47,3,185,,,,,251,1486.5,2166.5,45.26,11.74,,,3.59,0.06,,
1/1/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,157,3.82,109.61,,,,,427.9,1510.73,1496.79,3,85,,,,,115,617,915,18.05,5.3,,,1.76,0.06,,
1/1/2018,NYPD (Non-CIP),Possible Crimes,8909,3.84,145.95,,,,,709.64,2754.98,2615.51,3,111,,,,,227,1043,1530,34.09,9.39,,,2.37,0.06,,
1/1/2018,NYPD (Non-CIP),Vehicle Accident,3483,3.71,173.03,,,,,889.91,3734.94,3684.87,3,146,,,,,315,1851,2528,47.42,11.95,,,2.82,0.06,,
12/25/2017,EMS,1. Life Threating Med Emergencies,9620,3.8,63.74,,,69.04,125.54,153.15,536.78,478.77,3,71,,,12,38,75.5,335,415.5,6.39,1.35,0.84,0.11,1,0.06,,
12/25/2017,EMS,2. Non-Life Threatening Med Emergencies,13528,3.88,88.35,,,95.84,146.62,193.7,715.3,625.31,3,85.5,,,11.5,42.5,81.5,451.5,525,8.69,1.58,0.71,0.16,1.41,0.06,,
12/25/2017,FDNY,1. Structural Fires,473,3.85,74.58,,,,,88.87,292.37,283.46,3,60,,,,,11,193,272,3.39,0.24,,,1.18,0.06,,
12/25/2017,FDNY,2. Non-Structural Fires,196,4.02,71.97,,,,,85.99,368.42,361.86,3,59,,,,,10,246,329,4.71,0.23,,,1.13,0.07,,
12/25/2017,FDNY,3. Medical Emergencies,2863,3.81,195.94,,,72.17,191.77,226.1,510.56,420.85,3,113,,,5,52,7,263.5,392,4.74,0.5,2.04,0.09,3.2,0.06,,
12/25/2017,FDNY,4. Non-Medical Emergencies,3739,3.98,157.05,,,,,174.07,492.23,460.66,3,75,,,,,13,277,384,5.3,0.28,,,2.55,0.07,,
12/25/2017,NYPD,1. Critical,876,3.65,120.44,,,,,215.85,395.06,378.73,3,87,,,,,59,127,314,2.99,1.59,,,1.95,0.06,,
12/25/2017,NYPD,2. Serious,2060,3.77,117.93,,,,,258.62,536.97,501.74,3,90,,,,,69,172,379,4.64,2.34,,,1.9,0.06,,
12/25/2017,NYPD,3. Non-Critical,577,3.97,170.92,,,,,467.14,1086.06,1079.14,3,139,,,,,109,331,671,10.32,4.94,,,2.78,0.07,,
12/25/2017,NYPD (Non-CIP),Alarms,3912,3.73,122.87,,,,,600.53,2321.7,2321.63,3,105,,,,,210,887.5,1427.5,28.69,7.96,,,1.99,0.06,,
12/25/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1298,3.74,173.23,,,,,635.14,1908.04,1894.36,3,152,,,,,187.5,613,1117,21.22,7.7,,,2.82,0.06,,
12/25/2017,NYPD (Non-CIP),Dispute,5748,3.7,180.5,,,,,672.17,2246.25,2230.54,3,155,,,,,178,725,1304,26.23,8.19,,,2.95,0.06,,
12/25/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,504,3.94,115.01,,,,,199.48,2114.58,911.76,3,85,,,,,49,1117.5,389.5,31.92,1.41,,,1.85,0.07,,
12/25/2017,NYPD (Non-CIP),Other Crimes (In Progress),2493,3.66,168.36,,,,,409.03,1004.56,999.35,3,141,,,,,104,312,640,9.93,4.01,,,2.74,0.06,,
12/25/2017,NYPD (Non-CIP),Past Crime,3006,3.79,219.41,,,,,826.44,3266.71,3199.19,3,187,,,,,223,1408,2098.5,40.67,10.12,,,3.59,0.06,,
12/25/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,179,3.83,96.4,,,,,377.61,1516.39,1496.41,3,78,,,,,134,601,865,18.98,4.69,,,1.54,0.06,,
12/25/2017,NYPD (Non-CIP),Possible Crimes,8240,3.75,147.13,,,,,655.92,2597.93,2495.97,3,111,,,,,211,952,1438.5,32.37,8.48,,,2.39,0.06,,
12/25/2017,NYPD (Non-CIP),Vehicle Accident,3252,3.72,172.68,,,,,785.73,3352.62,3323.86,3,146,,,,,292.5,1644,2329.5,42.78,10.22,,,2.82,0.06,,
12/18/2017,EMS,1. Life Threating Med Emergencies,10365,3.84,62.91,,,68.7,121.85,161.54,554.79,489.97,3,67.5,,,11.5,39.25,78,344,414,6.55,1.5,0.78,0.12,0.99,0.06,,
12/18/2017,EMS,2. Non-Life Threatening Med Emergencies,14262,3.83,91.79,,,100.19,133.61,223.31,807.93,696.58,3,83.5,,,11.5,42.5,83.5,473.5,557.5,9.74,1.97,0.42,0.18,1.47,0.06,,
12/18/2017,FDNY,1. Structural Fires,378,3.77,76.63,,,,,91.05,292.86,290.46,3,61,,,,,11,193,276,3.36,0.24,,,1.21,0.06,,
12/18/2017,FDNY,2. Non-Structural Fires,549,3.77,102.55,,,,,118.07,367.12,358.1,3,62,,,,,12,241,329,4.15,0.26,,,1.65,0.06,,
12/18/2017,FDNY,3. Medical Emergencies,3292,3.86,200.7,,,72.59,196.38,232.81,517.78,442.63,3,113,,,5,53,8,267,398,4.75,0.54,2.11,0.09,3.28,0.06,,
12/18/2017,FDNY,4. Non-Medical Emergencies,3125,3.93,177.68,,,,,195.63,499.69,457.01,3,79,,,,,13,270,377,5.07,0.3,,,2.9,0.07,,
12/18/2017,NYPD,1. Critical,1056,3.77,119.23,,,,,234.35,415.89,395.84,3,88,,,,,62,138,327,3.03,1.92,,,1.92,0.06,,
12/18/2017,NYPD,2. Serious,2469,3.79,119.5,,,,,247.84,562.03,543.62,3,91,,,,,70,186,395,5.24,2.14,,,1.93,0.06,,
12/18/2017,NYPD,3. Non-Critical,648,3.96,165.94,,,,,567.3,1312.28,1299.74,3,138,,,,,125.5,416,768,12.42,6.69,,,2.7,0.07,,
12/18/2017,NYPD (Non-CIP),Alarms,2430,3.8,125.39,,,,,747.04,2983.64,2978.51,3,106,,,,,266,1082,1744,37.28,10.36,,,2.03,0.06,,
12/18/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1382,3.87,171.22,,,,,776.78,2429.46,2405.46,3,147,,,,,229,698,1379.5,27.54,10.09,,,2.79,0.06,,
12/18/2017,NYPD (Non-CIP),Dispute,5553,3.79,179.21,,,,,852.1,2863.5,2849.23,3,154,,,,,229,885,1568,33.52,11.21,,,2.92,0.06,,
12/18/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,540,4.05,116.47,,,,,208.08,2470.65,1069.87,3,83.5,,,,,56,1298,414,37.71,1.53,,,1.87,0.07,,
12/18/2017,NYPD (Non-CIP),Other Crimes (In Progress),2822,3.99,162.01,,,,,456.51,1156.28,1153.3,3,135,,,,,116,324,660.5,11.66,4.91,,,2.63,0.07,,
12/18/2017,NYPD (Non-CIP),Past Crime,3511,3.82,213.48,,,,,1029.91,4402.68,4337.68,3,180,,,,,312,1827,2599,56.21,13.61,,,3.49,0.06,,
12/18/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,261,4.11,100.22,,,,,449.36,1881.01,1857.79,3,76,,,,,141,734,1065,23.86,5.82,,,1.6,0.07,,
12/18/2017,NYPD (Non-CIP),Possible Crimes,8457,3.77,149.15,,,,,809.38,3119.07,3019.46,3,114,,,,,256,1104,1722,38.49,11,,,2.42,0.06,,
12/18/2017,NYPD (Non-CIP),Vehicle Accident,4060,3.76,174.07,,,,,995.29,4154.75,4068.24,3,147,,,,,354,1908,2720,52.66,13.69,,,2.84,0.06,,
12/11/2017,EMS,1. Life Threating Med Emergencies,10232,4.23,65.09,,,70.63,119.27,156.34,564.51,499.65,3,67.25,,,12,39.5,80.75,350.5,423.25,6.8,1.38,0.71,0.12,1.02,0.07,,
12/11/2017,EMS,2. Non-Life Threatening Med Emergencies,14473,4.16,88.47,,,96,124.4,220.85,826.82,718.51,3,84,,,12,42,85.5,492,565.5,10.1,1.98,0.33,0.16,1.41,0.07,,
12/11/2017,FDNY,1. Structural Fires,385,3.96,73.99,,,,,87.63,294.72,290.81,3,62,,,,,11,203,284,3.45,0.23,,,1.17,0.07,,
12/11/2017,FDNY,2. Non-Structural Fires,589,3.98,129.26,,,,,143.62,403.76,388.11,3,67,,,,,11,246.5,338,4.33,0.24,,,2.09,0.07,,
12/11/2017,FDNY,3. Medical Emergencies,3157,4.24,197.92,,,73.56,193.66,231.87,523.21,433.25,3,116,,,5,53,7,271,402,4.85,0.57,2.04,0.08,3.23,0.07,,
12/11/2017,FDNY,4. Non-Medical Emergencies,3323,4.13,187.42,,,,,203.7,513.05,481.4,3,78,,,,,12,275,386,5.15,0.27,,,3.05,0.07,,
12/11/2017,NYPD,1. Critical,984,4.03,119.21,,,,,220.15,409.44,390.81,3,92,,,,,59,138,319,3.15,1.68,,,1.92,0.07,,
12/11/2017,NYPD,2. Serious,2277,4.01,120.64,,,,,263.97,567.25,549.79,3,91,,,,,71,190,404,5.05,2.39,,,1.94,0.07,,
12/11/2017,NYPD,3. Non-Critical,687,4.13,168.24,,,,,437.65,1076.33,1067.55,3,140,,,,,119,364,735,10.64,4.49,,,2.74,0.07,,
12/11/2017,NYPD (Non-CIP),Alarms,3184,4.16,127.57,,,,,716.55,2868.65,2867.92,3,108,,,,,253.5,1050,1679,35.87,9.82,,,2.06,0.07,,
12/11/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1234,4.16,170.86,,,,,692.35,2188.67,2171.66,3,146,,,,,212.5,637,1230,24.94,8.69,,,2.78,0.07,,
12/11/2017,NYPD (Non-CIP),Dispute,5232,3.99,184.17,,,,,806.26,2681.41,2671.31,3,154,,,,,219,884.5,1589.5,31.25,10.37,,,3,0.07,,
12/11/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,624,4.44,118.29,,,,,218.47,2355,1034.95,3,85,,,,,59,1186,420.5,35.61,1.67,,,1.9,0.07,,
12/11/2017,NYPD (Non-CIP),Other Crimes (In Progress),2571,4.04,170.53,,,,,441.74,1069.66,1063.76,3,142,,,,,114,337,704,10.47,4.52,,,2.77,0.07,,
12/11/2017,NYPD (Non-CIP),Past Crime,3366,4.14,217.95,,,,,937.58,4078.68,4000.34,3,188,,,,,303.5,1747.5,2498,52.35,11.99,,,3.56,0.07,,
12/11/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,229,4.45,109.83,,,,,469.11,1606.91,1602.43,3,80,,,,,136,608,1030,18.96,5.99,,,1.76,0.07,,
12/11/2017,NYPD (Non-CIP),Possible Crimes,8021,4.02,152.89,,,,,787.86,3022.95,2909.46,3,117,,,,,260,1112,1721,37.25,10.58,,,2.48,0.07,,
12/11/2017,NYPD (Non-CIP),Vehicle Accident,4497,4.14,177.66,,,,,955.07,3988.69,3922.21,3,147,,,,,356,1961,2818,50.56,12.96,,,2.89,0.07,,
12/4/2017,EMS,1. Life Threating Med Emergencies,10096,3.64,63.11,,,68.26,120.55,150.42,539.57,481,3,66.5,,,11,38,75.5,342,413.5,6.49,1.33,0.78,0.11,0.99,0.06,,
12/4/2017,EMS,2. Non-Life Threatening Med Emergencies,14418,3.63,89.53,,,96.25,136.2,195.06,754.63,660.45,3,82.25,,,11.5,41.5,79.5,470,541.75,9.33,1.6,0.55,0.15,1.43,0.06,,
12/4/2017,FDNY,1. Structural Fires,307,3.55,86.47,,,,,102.37,306.77,290.52,3,62,,,,,11,197,284,3.41,0.26,,,1.38,0.06,,
12/4/2017,FDNY,2. Non-Structural Fires,257,3.61,97.37,,,,,111.96,356.29,342.25,3,66,,,,,10,228,323,4.07,0.24,,,1.56,0.06,,
12/4/2017,FDNY,3. Medical Emergencies,3110,3.66,187.05,,,72.74,183.02,217.15,502.1,422.52,3,114,,,5,52,8,266,394,4.75,0.5,1.88,0.09,3.06,0.06,,
12/4/2017,FDNY,4. Non-Medical Emergencies,2883,3.69,162.38,,,,,179.8,478.42,443.97,3,77,,,,,12,267,373,4.98,0.29,,,2.64,0.06,,
12/4/2017,NYPD,1. Critical,959,3.59,122.91,,,,,227.5,414.73,409.65,3,89,,,,,58,136,318,3.12,1.74,,,1.99,0.06,,
12/4/2017,NYPD,2. Serious,2218,3.54,118.42,,,,,253.29,545.01,531.65,3,89,,,,,73,184,389,4.86,2.25,,,1.91,0.06,,
12/4/2017,NYPD,3. Non-Critical,711,3.59,163.14,,,,,502.31,1258.66,1228.2,3,132,,,,,118,379,703,12.61,5.65,,,2.66,0.06,,
12/4/2017,NYPD (Non-CIP),Alarms,2547,3.64,122.64,,,,,657.28,2656.36,2656.36,3,105,,,,,240,1007,1630,33.32,8.91,,,1.98,0.06,,
12/4/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1312,3.52,168.41,,,,,699.39,2160.21,2144.79,3,145,,,,,203,723,1334,24.35,8.85,,,2.75,0.06,,
12/4/2017,NYPD (Non-CIP),Dispute,5342,3.61,179.72,,,,,795.34,2673.34,2657.39,3,151,,,,,213,874.5,1545,31.3,10.26,,,2.94,0.06,,
12/4/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,455,3.68,110.94,,,,,197.83,2261.85,959.4,3,82,,,,,56,1348,383,34.4,1.45,,,1.79,0.06,,
12/4/2017,NYPD (Non-CIP),Other Crimes (In Progress),2651,3.56,165.07,,,,,447.52,1053.31,1049.33,3,140,,,,,112,328,682,10.1,4.71,,,2.69,0.06,,
12/4/2017,NYPD (Non-CIP),Past Crime,3559,3.67,215.16,,,,,979.53,4041.28,3979.46,3,183,,,,,293,1715,2478,51.03,12.74,,,3.52,0.06,,
12/4/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,257,3.74,95.62,,,,,492.13,1581.35,1576.85,3,75,,,,,131,563,912,18.15,6.61,,,1.53,0.06,,
12/4/2017,NYPD (Non-CIP),Possible Crimes,8316,3.6,149.47,,,,,740.9,2939.04,2866,3,111,,,,,226,1070,1623,36.64,9.86,,,2.43,0.06,,
12/4/2017,NYPD (Non-CIP),Vehicle Accident,3797,3.6,171.12,,,,,918.93,3875.64,3793.27,3,144,,,,,322,1868,2644,49.28,12.46,,,2.79,0.06,,
11/27/2017,EMS,1. Life Threating Med Emergencies,10559,3.8,63.84,,,68.88,123.13,153.44,539.11,476.32,3,70,,,11,38.5,76,338,406.25,6.43,1.34,0.79,0.11,1,0.06,,
11/27/2017,EMS,2. Non-Life Threatening Med Emergencies,14181,3.8,87.05,,,93.96,131.76,195.47,765.07,661.76,3,85,,,11.5,41.5,80.5,471,537.5,9.49,1.6,0.47,0.15,1.39,0.06,,
11/27/2017,FDNY,1. Structural Fires,363,3.79,74.06,,,,,86.61,284.37,280.54,3,61,,,,,10,196,271,3.3,0.21,,,1.17,0.06,,
11/27/2017,FDNY,2. Non-Structural Fires,234,3.95,84,,,,,98.42,390.03,345.21,4,60,,,,,10.5,231.5,308.5,4.86,0.24,,,1.33,0.07,,
11/27/2017,FDNY,3. Medical Emergencies,3262,3.83,184.23,,,71.64,180.21,210.85,487.58,415.68,3,111,,,5,49,7,260,386,4.61,0.44,1.85,0.09,3.01,0.06,,
11/27/2017,FDNY,4. Non-Medical Emergencies,2854,3.86,177.38,,,,,194.79,496.26,460.89,3,77,,,,,12,267,378,5.02,0.29,,,2.89,0.06,,
11/27/2017,NYPD,1. Critical,1030,3.71,121.58,,,,,228.23,406.53,393.27,3,92,,,,,61,121,319,2.97,1.78,,,1.96,0.06,,
11/27/2017,NYPD,2. Serious,2437,3.7,122.67,,,,,257.77,547.08,526.99,3,93,,,,,72,186,402,4.82,2.25,,,1.98,0.06,,
11/27/2017,NYPD,3. Non-Critical,732,3.57,171.07,,,,,481.15,1252.18,1233.84,3,136.5,,,,,133.5,395,751.5,12.85,5.17,,,2.79,0.06,,
11/27/2017,NYPD (Non-CIP),Alarms,2443,3.78,124.07,,,,,662.64,2762.67,2762.67,3,105,,,,,249,1100,1682,35,8.98,,,2,0.06,,
11/27/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1402,3.77,174.89,,,,,708.34,2117.36,2103.07,3,150.5,,,,,206,652,1252,23.48,8.89,,,2.85,0.06,,
11/27/2017,NYPD (Non-CIP),Dispute,5643,3.67,180.18,,,,,794.97,2645.57,2634.96,3,151,,,,,220,865,1548,30.84,10.25,,,2.94,0.06,,
11/27/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,493,3.98,117.16,,,,,220.72,2269.08,901.54,3,84,,,,,59,1195,390,34.14,1.73,,,1.89,0.07,,
11/27/2017,NYPD (Non-CIP),Other Crimes (In Progress),2886,3.93,167.81,,,,,442.02,1069.66,1065.95,3,136,,,,,110,324.5,678.5,10.46,4.57,,,2.73,0.07,,
11/27/2017,NYPD (Non-CIP),Past Crime,3613,3.67,215.72,,,,,970.64,4057.29,3986.52,3,184,,,,,291,1776,2528,51.44,12.58,,,3.53,0.06,,
11/27/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,211,3.93,104.56,,,,,584.71,1628.73,1625.71,3,78,,,,,125,606,1084,17.4,8,,,1.68,0.07,,
11/27/2017,NYPD (Non-CIP),Possible Crimes,8363,3.76,152.42,,,,,794.72,3092.83,2997.54,3,115,,,,,264,1100,1740,38.3,10.71,,,2.48,0.06,,
11/27/2017,NYPD (Non-CIP),Vehicle Accident,3805,3.69,170.87,,,,,920.31,3944.41,3881.01,3,143,,,,,337,1897,2625,50.4,12.49,,,2.79,0.06,,
11/20/2017,EMS,1. Life Threating Med Emergencies,9949,3.72,65.47,,,70.73,122.98,148.92,521.05,460.06,3,68,,,10.5,37.5,72,323,397.5,6.2,1.27,0.78,0.11,1.03,0.06,,
11/20/2017,EMS,2. Non-Life Threatening Med Emergencies,13266,3.71,92.59,,,99.13,149.25,186.98,700.59,610.47,3,84,,,10,41.5,75,440.5,509.5,8.56,1.4,0.7,0.14,1.48,0.06,,
11/20/2017,FDNY,1. Structural Fires,424,3.68,96.54,,,,,110.17,309.6,285.89,3,62.5,,,,,11,190.5,275,3.32,0.23,,,1.55,0.06,,
11/20/2017,FDNY,2. Non-Structural Fires,167,3.85,77.33,,,,,90.61,338.07,331.06,3,64,,,,,10,233,309,4.12,0.22,,,1.22,0.06,,
11/20/2017,FDNY,3. Medical Emergencies,3144,3.75,175.92,,,72.14,172.19,203.11,480.47,403.1,3,110,,,5,49,8,258,383,4.62,0.45,1.7,0.09,2.87,0.06,,
11/20/2017,FDNY,4. Non-Medical Emergencies,2892,3.8,189.86,,,,,205.56,503.61,455.62,3,77,,,,,12,263,366,4.97,0.26,,,3.1,0.06,,
11/20/2017,NYPD,1. Critical,1016,3.79,120.89,,,,,218.05,397.05,379.76,3,88,,,,,62,132.5,317,2.98,1.62,,,1.95,0.06,,
11/20/2017,NYPD,2. Serious,2263,3.73,118.21,,,,,235.5,525.77,501.16,3,90,,,,,69,175,374,4.84,1.95,,,1.91,0.06,,
11/20/2017,NYPD,3. Non-Critical,674,3.75,170.35,,,,,464.19,1191.68,1147.81,3,138,,,,,113,360.5,714,12.12,4.9,,,2.78,0.06,,
11/20/2017,NYPD (Non-CIP),Alarms,2737,3.66,124.22,,,,,656.66,2615.35,2615.35,3,105,,,,,256,975,1541,32.64,8.87,,,2.01,0.06,,
11/20/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1270,3.79,171.32,,,,,663.76,2079.22,2068.74,3,152,,,,,191.5,641,1186.5,23.59,8.21,,,2.79,0.06,,
11/20/2017,NYPD (Non-CIP),Dispute,5646,3.64,181.28,,,,,733.02,2357.17,2343.01,3,151,,,,,196,734,1363.5,27.07,9.2,,,2.96,0.06,,
11/20/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,478,3.95,112.87,,,,,206.87,2099.82,811.78,3,81,,,,,55,1150,379.5,31.55,1.57,,,1.82,0.07,,
11/20/2017,NYPD (Non-CIP),Other Crimes (In Progress),2701,3.76,168.46,,,,,441.16,1031.2,1027.21,3,137,,,,,105,312,644,9.83,4.55,,,2.74,0.06,,
11/20/2017,NYPD (Non-CIP),Past Crime,3334,3.61,219.09,,,,,880.58,3575.16,3532.39,3,187,,,,,245.5,1484.5,2226,44.91,11.02,,,3.59,0.06,,
11/20/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,233,3.69,102.44,,,,,369.57,1502.53,1495.06,3,74,,,,,120,510,872,18.88,4.45,,,1.65,0.06,,
11/20/2017,NYPD (Non-CIP),Possible Crimes,8285,3.67,147.98,,,,,706.38,2846.42,2751.74,3,111,,,,,212,1015,1542,35.67,9.31,,,2.41,0.06,,
11/20/2017,NYPD (Non-CIP),Vehicle Accident,3703,3.67,174.31,,,,,885.85,3630.73,3577.74,3,145,,,,,296,1731,2433,45.75,11.86,,,2.84,0.06,,
11/13/2017,EMS,1. Life Threating Med Emergencies,10041,3.96,63.34,,,68.52,121.61,149.64,532.35,472.36,3,67,,,12,38,73.5,338.5,411.25,6.38,1.31,0.8,0.11,0.99,0.07,,
11/13/2017,EMS,2. Non-Life Threatening Med Emergencies,13751,3.84,93.46,,,100.3,147.33,196.49,744.89,647.07,3,83,,,11.5,41.5,77,462,537.5,9.14,1.5,0.61,0.15,1.5,0.06,,
11/13/2017,FDNY,1. Structural Fires,317,4.17,77.37,,,,,90.74,290.39,285.56,3,62,,,,,11,197,278,3.33,0.22,,,1.22,0.07,,
11/13/2017,FDNY,2. Non-Structural Fires,155,3.66,69.11,,,,,84.35,355.83,349.39,3,57,,,,,10,239,309,4.52,0.25,,,1.09,0.06,,
11/13/2017,FDNY,3. Medical Emergencies,3056,3.97,182.17,,,70.88,178.31,210.6,491.8,410.35,3,110,,,5,49,8,257.5,382,4.69,0.47,1.83,0.08,2.97,0.07,,
11/13/2017,FDNY,4. Non-Medical Emergencies,3146,3.99,181.92,,,,,198.38,508.34,468.32,3,75,,,,,12,272,380,5.17,0.27,,,2.97,0.07,,
11/13/2017,NYPD,1. Critical,1047,3.81,121.91,,,,,230.19,416.95,401.13,3,91,,,,,59,138,324,3.11,1.8,,,1.97,0.06,,
11/13/2017,NYPD,2. Serious,2263,3.83,116.04,,,,,258.99,545.8,526.28,3,88,,,,,71,180,389,4.78,2.38,,,1.87,0.06,,
11/13/2017,NYPD,3. Non-Critical,683,3.95,166.49,,,,,456.91,1213.9,1195.44,3,138,,,,,119,357,719,12.62,4.84,,,2.71,0.07,,
11/13/2017,NYPD (Non-CIP),Alarms,2912,3.86,123.8,,,,,686,2641.22,2640.93,3,104,,,,,253,974.5,1565,32.59,9.37,,,2,0.06,,
11/13/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1292,3.86,169.8,,,,,688.42,2111.18,2106.06,3,145,,,,,197,647,1171,23.71,8.64,,,2.77,0.06,,
11/13/2017,NYPD (Non-CIP),Dispute,5359,3.86,178.71,,,,,768.15,2665.52,2650.82,3,150,,,,,213,852,1523,31.62,9.82,,,2.91,0.06,,
11/13/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,529,4.06,111.33,,,,,205.36,2171.87,946.11,3,82,,,,,56,1136,403,32.78,1.57,,,1.79,0.07,,
11/13/2017,NYPD (Non-CIP),Other Crimes (In Progress),2806,4.05,165,,,,,428.71,1015.51,1012.99,3,137,,,,,112,320,659.5,9.78,4.4,,,2.68,0.07,,
11/13/2017,NYPD (Non-CIP),Past Crime,3393,3.73,213.45,,,,,931.97,3917.79,3838.73,3,181,,,,,297,1692,2414,49.76,11.98,,,3.5,0.06,,
11/13/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,232,3.88,105.94,,,,,396.35,1448.88,1440.04,3,79.5,,,,,121,634.5,1048.5,17.54,4.84,,,1.7,0.06,,
